queueOrder,page,oldPath,clicks,impressions,priorityScore,legacyType,suggestedTargetPath,proposedTargetPath,decisionType,reasonCode,confidence,curationStatus,finalDecision,reviewStatus,finalTargetPath,reviewerNotes,reviewedAt,reviewVersion
132,https://www.kotacom.id/product/pc-intel-core-i7-ram-16gb-ssd-256gb-casing-slim-enlight,/product/pc-intel-core-i7-ram-16gb-ssd-256gb-casing-slim-enlight,0,19,16.31,other_nested,,/products/pc-intel-core-i7-ram-16gb-ssd-256gb-casing-slim-enlight,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-intel-core-i7-ram-16gb-ssd-256gb-casing-slim-enlight,Deterministic mapping by route contract v1.,2026-04-01,v2
133,https://www.kotacom.id/product/pc-intel-core-i7-6700-ram-ddr4-32gb-ssd-1tb,/product/pc-intel-core-i7-6700-ram-ddr4-32gb-ssd-1tb,0,19,12.98,other_nested,,/products/pc-intel-core-i7-6700-ram-ddr4-32gb-ssd-1tb,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-intel-core-i7-6700-ram-ddr4-32gb-ssd-1tb,Deterministic mapping by route contract v1.,2026-04-01,v2
134,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-trenggalek,/product-tag/jual-pc-rakitan-murah-trenggalek,2,18,22.18,other_nested,,/products/category/jual-pc-rakitan-murah-trenggalek,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-trenggalek,Deterministic mapping by route contract v1.,2026-04-01,v2
135,https://www.kotacom.id/posts/coworking-space-tech-surabaya,/posts/coworking-space-tech-surabaya,0,18,7.12,other_nested,,/blog/coworking-space-tech-surabaya,redirect,legacy_posts_to_blog,high,pending_review,approved_redirect,approved,/blog/coworking-space-tech-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
136,https://www.kotacom.id/product/pc-intel-core-i7-10700f-ram-16gb-vga-rx-8-gb-ssd-512gb-hdd-1tb,/product/pc-intel-core-i7-10700f-ram-16gb-vga-rx-8-gb-ssd-512gb-hdd-1tb,1,17,19.03,other_nested,,/products/pc-intel-core-i7-10700f-ram-16gb-vga-rx-8-gb-ssd-512gb-hdd-1tb,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-intel-core-i7-10700f-ram-16gb-vga-rx-8-gb-ssd-512gb-hdd-1tb,Deterministic mapping by route contract v1.,2026-04-01,v2
137,https://www.kotacom.id/product/pc-fullset-standart-office-19in-lg-i5-gen2-ram-8gb-ddr3,/product/pc-fullset-standart-office-19in-lg-i5-gen2-ram-8gb-ddr3,0,17,18.21,other_nested,,/products/pc-fullset-standart-office-19in-lg-i5-gen2-ram-8gb-ddr3,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-fullset-standart-office-19in-lg-i5-gen2-ram-8gb-ddr3,Deterministic mapping by route contract v1.,2026-04-01,v2
138,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-jombang,/product-tag/jual-komputer-rakitan-murah-jombang,0,17,15.53,other_nested,,/products/category/jual-komputer-rakitan-murah-jombang,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-jombang,Deterministic mapping by route contract v1.,2026-04-01,v2
139,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-banyuwangi/page/2,/product-tag/jual-komputer-rakitan-murah-banyuwangi/page/2,0,17,12.33,other_nested,,/products/category/jual-komputer-rakitan-murah-banyuwangi,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-banyuwangi,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
140,https://www.kotacom.id/digital-product/list-software,/digital-product/list-software,0,17,7.02,other_nested,,/products/category/karaoke,manual_review,legacy_digital_product_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/karaoke,Manual intent mapping v3 (legacy_digital_product_to_products_category).,2026-04-01,v3
141,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-kediri,/product-tag/jual-pc-rakitan-murah-kediri,0,17,7.02,other_nested,,/products/category/jual-pc-rakitan-murah-kediri,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-kediri,Deterministic mapping by route contract v1.,2026-04-01,v2
142,https://www.kotacom.id/blog/page/12,/blog/page/12,0,16,11.82,other_nested,,/blog/12,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/12,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
143,https://www.kotacom.id/product/pc-rakitan-admin-kantor-office-standart-i5-gen-2-siap-kerja,/product/pc-rakitan-admin-kantor-office-standart-i5-gen-2-siap-kerja,0,15,18.03,other_nested,,/products/pc-rakitan-admin-kantor-office-standart-i5-gen-2-siap-kerja,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-rakitan-admin-kantor-office-standart-i5-gen-2-siap-kerja,Deterministic mapping by route contract v1.,2026-04-01,v2
144,https://www.kotacom.id/blog/digitalisasi-umkm-surabaya-sidoarjo-terbaik-2025,/blog/digitalisasi-umkm-surabaya-sidoarjo-terbaik-2025,0,15,14.82,other_nested,,/blog/digitalisasi-umkm-surabaya-sidoarjo-terbaik-2025,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/digitalisasi-umkm-surabaya-sidoarjo-terbaik-2025,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
145,https://www.kotacom.id/tag/service-mac-gresik,/tag/service-mac-gresik,0,15,13.6,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
146,https://www.kotacom.id/product-tag/jasa-rakit-pc-surabaya/page/2,/product-tag/jasa-rakit-pc-surabaya/page/2,0,15,12.38,other_nested,,/products/category/jasa-rakit-pc-surabaya,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jasa-rakit-pc-surabaya,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
147,https://www.kotacom.id/product/pc-gaming-ryzen-5-ram-16gb-ddr4-ssd-512gb,/product/pc-gaming-ryzen-5-ram-16gb-ddr4-ssd-512gb,0,15,10.35,other_nested,,/products/pc-gaming-ryzen-5-ram-16gb-ddr4-ssd-512gb,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-gaming-ryzen-5-ram-16gb-ddr4-ssd-512gb,Deterministic mapping by route contract v1.,2026-04-01,v2
148,https://www.kotacom.id/product/pc-karaoke-1tb-15000-lagu-not-audiobank-kjb-nakamichi-geisler,/product/pc-karaoke-1tb-15000-lagu-not-audiobank-kjb-nakamichi-geisler,0,15,9.44,other_nested,,/products/pc-karaoke-1tb-15000-lagu-not-audiobank-kjb-nakamichi-geisler,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-karaoke-1tb-15000-lagu-not-audiobank-kjb-nakamichi-geisler,Deterministic mapping by route contract v1.,2026-04-01,v2
149,https://www.kotacom.id/product/led-monitor-lg-18-5-inch-19m38a,/product/led-monitor-lg-18-5-inch-19m38a,0,15,5.82,other_nested,,/products/led-monitor-lg-18-5-inch-19m38a,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/led-monitor-lg-18-5-inch-19m38a,Deterministic mapping by route contract v1.,2026-04-01,v2
150,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-batu-malang,/product-tag/jual-pc-rakitan-murah-batu-malang,1,14,13.78,other_nested,,/products/category/jual-pc-rakitan-murah-batu-malang,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-batu-malang,Deterministic mapping by route contract v1.,2026-04-01,v2
151,https://www.kotacom.id/product/pc-intel-core-i5-ram-8gb-vga-gtx-750-4gb-ddr5-ssd-512gb,/product/pc-intel-core-i5-ram-8gb-vga-gtx-750-4gb-ddr5-ssd-512gb,0,14,16.05,other_nested,,/products/pc-intel-core-i5-ram-8gb-vga-gtx-750-4gb-ddr5-ssd-512gb,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-intel-core-i5-ram-8gb-vga-gtx-750-4gb-ddr5-ssd-512gb,Deterministic mapping by route contract v1.,2026-04-01,v2
152,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-banyuwangi,/product-tag/jual-pc-rakitan-murah-banyuwangi,0,14,15.82,other_nested,,/products/category/jual-pc-rakitan-murah-banyuwangi,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-banyuwangi,Deterministic mapping by route contract v1.,2026-04-01,v2
153,https://www.kotacom.id/projects/education,/projects/education,0,14,15.42,project_detail,/services,/projects/education,keep_or_redirect,projects_direct,medium,pending_review,approved_keep_or_redirect,in_review,/projects/education,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
154,https://www.kotacom.id/service/data-security,/service/data-security,0,14,10.9,other_nested,,/services/data-security,redirect,service_namespace_merge,low,pending_review,approved_redirect,approved,/services/data-security,Deterministic mapping by route contract v1.,2026-04-01,v2
155,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-jember/page/2,/product-tag/jual-pc-rakitan-murah-jember/page/2,0,14,10.16,other_nested,,/products/category/jual-pc-rakitan-murah-jember,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-jember,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
156,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-batu-malang/page/2,/product-tag/jual-komputer-rakitan-murah-batu-malang/page/2,1,13,18.22,other_nested,,/products/category/jual-komputer-rakitan-murah-batu-malang,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-batu-malang,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
157,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-probolinggo,/product-tag/jual-pc-rakitan-murah-probolinggo,0,13,17.58,other_nested,,/products/category/jual-pc-rakitan-murah-probolinggo,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-probolinggo,Deterministic mapping by route contract v1.,2026-04-01,v2
158,https://www.kotacom.id/projects,/projects,0,13,16.35,project_index,/services,/services,manual_review,project_index_to_services_listing,low,pending_review,approved_redirect,approved_low_confidence,/services,Manual intent mapping v3 (project_index_to_services_listing).,2026-04-01,v3
159,https://www.kotacom.id/projects/fashion-retail-pos-system,/projects/fashion-retail-pos-system,0,13,9.65,project_detail,/services,/projects/fashion-retail-pos-system,keep_or_redirect,projects_direct,medium,pending_review,approved_keep_or_redirect,in_review,/projects/fashion-retail-pos-system,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
160,https://www.kotacom.id/blog/web-design-responsive-surabaya,/blog/web-design-responsive-surabaya,0,13,6.58,other_nested,,/blog/web-design-responsive-surabaya,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/web-design-responsive-surabaya,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
161,https://www.kotacom.id/posts/jasa-it-support-surabaya-terpercaya,/posts/jasa-it-support-surabaya-terpercaya,0,13,6.58,other_nested,,/blog/jasa-it-support-surabaya-terpercaya,redirect,legacy_posts_to_blog,high,pending_review,approved_redirect,approved,/blog/jasa-it-support-surabaya-terpercaya,Deterministic mapping by route contract v1.,2026-04-01,v2
162,https://www.kotacom.id/shop/page/6,/shop/page/6,0,13,6.58,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
163,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-lamongan,/product-tag/jual-pc-rakitan-murah-lamongan,3,12,20.12,other_nested,,/products/category/jual-pc-rakitan-murah-lamongan,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-lamongan,Deterministic mapping by route contract v1.,2026-04-01,v2
164,https://www.kotacom.id/tag/service-macbook-murah-situbondo,/tag/service-macbook-murah-situbondo,2,12,11.11,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
165,https://www.kotacom.id/product/pc-core-g620-fullset-ram-4gb-hdd-500gb-led-24-in-lg-hdmi,/product/pc-core-g620-fullset-ram-4gb-hdd-500gb-led-24-in-lg-hdmi,1,12,8.28,other_nested,,/products/pc-core-g620-fullset-ram-4gb-hdd-500gb-led-24-in-lg-hdmi,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-core-g620-fullset-ram-4gb-hdd-500gb-led-24-in-lg-hdmi,Deterministic mapping by route contract v1.,2026-04-01,v2
166,https://www.kotacom.id/product-category/rakit-pc/page/5,/product-category/rakit-pc/page/5,0,12,15.72,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
167,https://www.kotacom.id/product-category/karaoke/player-karaoke,/product-category/karaoke/player-karaoke,0,12,8.72,other_nested,,/products/category/karaoke,manual_review,legacy_product_category_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/karaoke,Manual intent mapping v3 (legacy_product_category_to_products_category).,2026-04-01,v3
168,https://www.kotacom.id/posts/backup-recovery-sistem-surabaya,/posts/backup-recovery-sistem-surabaya,0,12,6.46,other_nested,,/blog/backup-recovery-sistem-surabaya,redirect,legacy_posts_to_blog,high,pending_review,approved_redirect,approved,/blog/backup-recovery-sistem-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
169,https://www.kotacom.id/posts/software-development-surabaya-terbaik,/posts/software-development-surabaya-terbaik,0,12,6.46,other_nested,,/blog/software-development-surabaya-terbaik,redirect,legacy_posts_to_blog,high,pending_review,approved_redirect,approved,/blog/software-development-surabaya-terbaik,Deterministic mapping by route contract v1.,2026-04-01,v2
170,https://www.kotacom.id/product-category/rakit-pc/rakit-pc-graphic/page/2,/product-category/rakit-pc/rakit-pc-graphic/page/2,0,12,6.46,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
171,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-sumenep,/product-tag/jual-pc-rakitan-murah-sumenep,2,11,17.17,other_nested,,/products/category/jual-pc-rakitan-murah-sumenep,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-sumenep,Deterministic mapping by route contract v1.,2026-04-01,v2
172,https://www.kotacom.id/tag/jasa-recovery-data-laptop-murah-mojokerto,/tag/jasa-recovery-data-laptop-murah-mojokerto,1,11,16.47,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
173,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-bojonegoro/page/2,/product-tag/jual-komputer-rakitan-murah-bojonegoro/page/2,1,11,14.36,other_nested,,/products/category/jual-komputer-rakitan-murah-bojonegoro,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-bojonegoro,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
174,https://www.kotacom.id/product-category/rakit-pc,/product-category/rakit-pc,0,11,15.5,other_nested,,/products/category/rakit-pc,manual_review,legacy_product_category_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_product_category_to_products_category).,2026-04-01,v3
175,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-ponorogo/page/2,/product-tag/jual-pc-rakitan-murah-ponorogo/page/2,0,11,15.06,other_nested,,/products/category/jual-pc-rakitan-murah-ponorogo,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-ponorogo,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
176,https://www.kotacom.id/product/pc-karaoke-2tb-monitor-touchscreen-audiobank-kjb-nakamichi-geisler,/product/pc-karaoke-2tb-monitor-touchscreen-audiobank-kjb-nakamichi-geisler,0,11,14.12,other_nested,,/products/pc-karaoke-2tb-monitor-touchscreen-audiobank-kjb-nakamichi-geisler,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-karaoke-2tb-monitor-touchscreen-audiobank-kjb-nakamichi-geisler,Deterministic mapping by route contract v1.,2026-04-01,v2
177,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-ponorogo,/product-tag/jual-pc-rakitan-murah-ponorogo,0,11,11.86,other_nested,,/products/category/jual-pc-rakitan-murah-ponorogo,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-ponorogo,Deterministic mapping by route contract v1.,2026-04-01,v2
178,https://www.kotacom.id/posts/jasa-pembuatan-website-surabaya,/posts/jasa-pembuatan-website-surabaya,0,11,7.64,other_nested,,/blog/jasa-pembuatan-website-surabaya,redirect,legacy_posts_to_blog,high,pending_review,approved_redirect,approved,/blog/jasa-pembuatan-website-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
179,https://www.kotacom.id/blog/jasa-pembuatan-website-surabaya-sidoarjo-terbaik,/blog/jasa-pembuatan-website-surabaya-sidoarjo-terbaik,0,11,6.32,other_nested,,/blog/jasa-pembuatan-website-surabaya-sidoarjo-terbaik,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/jasa-pembuatan-website-surabaya-sidoarjo-terbaik,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
180,https://www.kotacom.id/product/komputer-pc-rakitan-office-fullset-i5-gen4-led-19in-lg,/product/komputer-pc-rakitan-office-fullset-i5-gen4-led-19in-lg,0,11,6.32,other_nested,,/products/komputer-pc-rakitan-office-fullset-i5-gen4-led-19in-lg,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/komputer-pc-rakitan-office-fullset-i5-gen4-led-19in-lg,Deterministic mapping by route contract v1.,2026-04-01,v2
181,https://www.kotacom.id/shop/page/9,/shop/page/9,0,11,6.32,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
182,https://www.kotacom.id/product/pc-intel-core-i7-ram-16gb-ssdhdd,/product/pc-intel-core-i7-ram-16gb-ssdhdd,0,11,5.32,other_nested,,/products/pc-intel-core-i7-ram-16gb-ssdhdd,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-intel-core-i7-ram-16gb-ssdhdd,Deterministic mapping by route contract v1.,2026-04-01,v2
183,https://www.kotacom.id/product/pc-rakitan-standart-office-fullset-19in-i3-gen2,/product/pc-rakitan-standart-office-fullset-19in-i3-gen2,0,11,5.32,other_nested,,/products/pc-rakitan-standart-office-fullset-19in-i3-gen2,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-rakitan-standart-office-fullset-19in-i3-gen2,Deterministic mapping by route contract v1.,2026-04-01,v2
184,https://www.kotacom.id/pembuatan-website/portfolio,/pembuatan-website/portfolio,2,10,14.46,other_nested,,/services/jasa-pembuatan-website-surabaya,redirect,landing_cluster_to_service_canonical,low,pending_review,approved_redirect,approved,/services/jasa-pembuatan-website-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
185,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-pacitan,/product-tag/jual-komputer-rakitan-murah-pacitan,0,10,17.41,other_nested,,/products/category/jual-komputer-rakitan-murah-pacitan,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-pacitan,Deterministic mapping by route contract v1.,2026-04-01,v2
186,https://www.kotacom.id/product/pc-rakitan-core-i5-2400-ssd-120gb-4gb-500gb-design-office-admin-n,/product/pc-rakitan-core-i5-2400-ssd-120gb-4gb-500gb-design-office-admin-n,0,10,16.69,other_nested,,/products/pc-rakitan-core-i5-2400-ssd-120gb-4gb-500gb-design-office-admin-n,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-rakitan-core-i5-2400-ssd-120gb-4gb-500gb-design-office-admin-n,Deterministic mapping by route contract v1.,2026-04-01,v2
187,https://www.kotacom.id/product-category/rakit-pc/page/1,/product-category/rakit-pc/page/1,0,10,14.77,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
188,https://www.kotacom.id/product-tag/jual-komputer-rakitan-bangil,/product-tag/jual-komputer-rakitan-bangil,0,10,11.49,other_nested,,/products/category/jual-komputer-rakitan-bangil,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-bangil,Deterministic mapping by route contract v1.,2026-04-01,v2
189,https://www.kotacom.id/product/pc-core-i7-4xxx-fullset-ram-4gb-hdd-500gb-led-19in-lg,/product/pc-core-i7-4xxx-fullset-ram-4gb-hdd-500gb-led-19in-lg,0,10,6.17,other_nested,,/products/pc-core-i7-4xxx-fullset-ram-4gb-hdd-500gb-led-19in-lg,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-core-i7-4xxx-fullset-ram-4gb-hdd-500gb-led-19in-lg,Deterministic mapping by route contract v1.,2026-04-01,v2
190,https://www.kotacom.id/tag/service-laptop-pacet,/tag/service-laptop-pacet,1,9,8.96,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
191,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-magetan-pamekasan/page/2,/product-tag/jual-komputer-rakitan-murah-magetan-pamekasan/page/2,0,9,15.93,other_nested,,/products/category/jual-komputer-rakitan-murah-magetan-pamekasan,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-magetan-pamekasan,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
192,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-pacitan,/product-tag/jual-pc-rakitan-murah-pacitan,0,9,15.76,other_nested,,/products/category/jual-pc-rakitan-murah-pacitan,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-pacitan,Deterministic mapping by route contract v1.,2026-04-01,v2
193,https://www.kotacom.id/product-tag/jual-pc-rakitan-banyuwangi,/product-tag/jual-pc-rakitan-banyuwangi,0,9,15.13,other_nested,,/products/category/jual-pc-rakitan-banyuwangi,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-banyuwangi,Deterministic mapping by route contract v1.,2026-04-01,v2
194,https://www.kotacom.id/product-tag/jual-komputer-rakitan-bangil/page/2,/product-tag/jual-komputer-rakitan-bangil/page/2,0,9,14.69,other_nested,,/products/category/jual-komputer-rakitan-bangil,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-bangil,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
195,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-magetan-pamekasan/page/2,/product-tag/jual-pc-rakitan-murah-magetan-pamekasan/page/2,0,9,13.8,other_nested,,/products/category/jual-pc-rakitan-murah-magetan-pamekasan,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-magetan-pamekasan,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
196,https://www.kotacom.id/product-category/rakit-pc/page/4,/product-category/rakit-pc/page/4,0,9,12.56,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
197,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-sidoarjo/page/2,/product-tag/jual-pc-rakitan-murah-sidoarjo/page/2,0,9,12.38,other_nested,,/products/category/jual-pc-rakitan-murah-sidoarjo,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-sidoarjo,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
198,https://www.kotacom.id/product-tag/jasa-rakit-pc-murah-gresik/page/2,/product-tag/jasa-rakit-pc-murah-gresik/page/2,0,9,11.67,other_nested,,/products/category/jasa-rakit-pc-murah-gresik,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jasa-rakit-pc-murah-gresik,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
199,https://www.kotacom.id/product/hardisk-internal-500gb-10-ribu-lagu-karaoke-klip-asli-software-0,/product/hardisk-internal-500gb-10-ribu-lagu-karaoke-klip-asli-software-0,0,9,10.78,other_nested,,/products/hardisk-internal-500gb-10-ribu-lagu-karaoke-klip-asli-software-0,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/hardisk-internal-500gb-10-ribu-lagu-karaoke-klip-asli-software-0,Deterministic mapping by route contract v1.,2026-04-01,v2
200,https://www.kotacom.id/blog/server-maintenance-surabaya,/blog/server-maintenance-surabaya,0,9,6,other_nested,,/blog/server-maintenance-surabaya,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/server-maintenance-surabaya,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
201,https://www.kotacom.id/shop/page/10,/shop/page/10,0,9,6,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
202,https://www.kotacom.id/tag/jual-game-pc-madiun,/tag/jual-game-pc-madiun,0,9,5,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
203,https://www.kotacom.id/product/pc-rakitan-core-i5-2400-ssd-120gb-4gb-500gb-design-office-admin,/product/pc-rakitan-core-i5-2400-ssd-120gb-4gb-500gb-design-office-admin,1,8,17.45,other_nested,,/products/pc-rakitan-core-i5-2400-ssd-120gb-4gb-500gb-design-office-admin,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-rakitan-core-i5-2400-ssd-120gb-4gb-500gb-design-office-admin,Deterministic mapping by route contract v1.,2026-04-01,v2
204,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-lamongan/page/2,/product-tag/jual-pc-rakitan-murah-lamongan/page/2,1,8,17.35,other_nested,,/products/category/jual-pc-rakitan-murah-lamongan,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-lamongan,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
